facility_id,facility_name,region_name,slug,weekday,hour_local,n_readings,median_occupancy_pct,median_waiting
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Wed,17,2,113.5,13
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Wed,18,2,113.5,17.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Wed,19,2,115,18
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Wed,20,2,104.5,13.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Wed,21,2,106,18
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Wed,22,2,106,16.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Wed,23,2,104.5,15.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,0,2,103,16
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,1,2,101.5,10
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,2,2,103,8
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,3,2,106,8
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,4,2,107.5,7.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,5,2,104.5,7
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,6,2,106,9.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,7,2,107.5,9
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,8,2,104.5,11.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,9,2,103,8.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,10,2,115,12.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,11,2,112,9.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,12,2,115,13.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,13,2,114.5,13
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,14,2,113.5,17
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,15,2,112,19
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,16,2,110.5,18
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,17,2,114.5,15
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,18,2,109,17
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,19,2,107.5,15
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,20,2,103,12.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,21,2,92.5,10.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,22,2,97,7
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Thu,23,2,86.5,8.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,0,2,88.5,11.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,1,2,91,9
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,2,2,100,8.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,3,2,97,7
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,4,2,100,6
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,5,2,101.5,4
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,6,2,106,5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,7,2,107.5,3
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,8,2,109,5.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,9,2,106,8
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,10,2,109,12.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,11,2,113,14
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,12,2,113.5,14
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,13,2,116,13.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,14,2,122,16
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,15,2,118,20.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,16,2,109,22.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,17,2,109,18
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,18,2,106,16
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,19,2,104.5,15.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,20,2,109,12
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,21,2,101.5,8.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,22,2,94,10.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Fri,23,2,91,8.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,0,2,87,8.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,1,2,85.5,7.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,2,2,85.5,4.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,3,2,85.5,6
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,4,2,85.5,5.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,5,2,85.5,6.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,6,2,87,4.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,7,2,88.5,2.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,8,2,87,4
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,9,2,85.5,6.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,10,2,82.5,11
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,11,2,90,17.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,12,2,90,18.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,13,2,95.5,18
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,14,2,98.5,23.5
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,15,2,101.5,21
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,16,1,94,21
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,17,1,100,24
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,18,1,91,18
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,19,1,100,16
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,20,1,85,11
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,21,1,88,8
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,22,1,82,8
51217602,"HÔPITAL SAINT-FRANÇOIS D'ASSISE","Capitale-Nationale",hopital-saint-francois-d-assise,Sat,23,1,88,8
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,0,1,103,11
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,1,1,100,10
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,2,1,100,8
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,3,1,105,7
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,4,1,113,5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,5,1,116,4
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,6,1,118,5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,7,1,118,8
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,8,1,118,6
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,9,1,124,9
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,10,1,116,7
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,11,1,108,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,12,1,100,18
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,13,1,111,22
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,14,1,111,25
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,15,1,108,24
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,16,1,100,26
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,17,1,95,26
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,18,1,95,29
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,19,1,87,30
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,20,1,87,28
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,21,1,97,29
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,22,1,100,26
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sun,23,1,92,25
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,0,1,97,23
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,1,1,103,22
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,2,1,105,17
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,3,1,105,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,4,1,108,11
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,5,1,108,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,6,1,113,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,7,1,113,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,8,1,118,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,9,1,108,9
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,10,1,111,11
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,11,1,103,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,12,1,103,16
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,13,1,103,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,14,1,103,15
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,15,1,97,17
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,16,1,66,21
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,17,1,82,22
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,18,1,79,21
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,19,1,87,16
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,20,1,95,19
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,21,1,95,16
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,22,1,105,15
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Mon,23,1,105,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,0,1,100,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,1,1,92,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,2,1,97,11
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,3,1,100,7
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,4,1,103,5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,5,1,105,4
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,6,1,111,5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,7,1,113,4
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,8,1,111,5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,9,1,113,7
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,10,1,124,8
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,11,1,134,11
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,12,1,147,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,13,1,150,15
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,14,1,147,19
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,15,1,142,18
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,17,1,145,28
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,18,1,147,25
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,19,1,147,22
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,20,1,145,18
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,21,1,147,19
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,22,1,150,21
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Tue,23,1,139,23
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,0,1,132,24
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,1,1,124,22
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,2,1,124,18
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,3,1,124,19
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,4,1,124,19
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,5,1,124,19
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,6,2,114.5,11.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,7,2,112,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,8,2,113.5,11
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,9,2,122.5,10.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,10,2,114.5,10
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,11,2,117,14
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,12,2,122.5,17
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,13,2,134,19
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,14,2,139.5,18.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,15,2,134.5,21
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,16,2,131.5,24.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,17,2,129,24
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,18,2,130,21
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,19,2,131.5,25.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,20,2,127.5,23.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,21,2,127.5,27
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,22,2,121,20
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Wed,23,2,121,18.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,0,2,115.5,20
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,1,2,120,24
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,2,2,119.5,22
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,3,2,125,17.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,4,2,129,13.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,5,2,134,14
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,6,2,135.5,9
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,7,2,138,8.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,8,2,139.5,9.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,9,2,139.5,10
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,10,2,139.5,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,11,2,132,15
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,12,2,133,14.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,13,2,138,20.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,14,2,134,23.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,15,2,135.5,26
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,16,2,140.5,24.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,17,2,127.5,27.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,18,2,122.5,26
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,19,2,114.5,29.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,20,2,117,28
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,21,2,107.5,28.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,22,2,107.5,25
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Thu,23,2,97.5,26.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,0,2,100,25.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,1,2,100,19
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,2,2,93.5,16
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,3,2,95,12.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,4,2,97.5,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,5,2,100,13.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,6,2,100,11
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,7,2,98.5,11
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,8,2,96,10
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,9,2,103,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,10,2,106.5,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,11,2,105.5,15
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,12,2,109,18
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,13,2,117.5,20.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,14,2,117,23.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,15,2,121,23.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,16,2,107,22.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,17,2,104,24.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,18,2,107,22.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,19,2,107,20
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,20,2,106.5,21
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,21,2,105,17
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,22,2,102.5,15
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Fri,23,2,100,13
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,0,2,102.5,13.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,1,2,105.5,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,2,2,106.5,8.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,3,2,109.5,6
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,4,2,111,4
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,5,2,113,3
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,6,2,116,4
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,7,2,118.5,4
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,8,2,120,5.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,9,2,121,6
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,10,2,122,6.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,11,2,126,9
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,12,2,123.5,12
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,13,2,126.5,13.5
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,14,2,121,17
51235919,"HÔPITAL SANTA CABRINI","Montréal",hopital-santa-cabrini,Sat,15,2,121,22
